"clusterid","birthorder","rural","facilitybirth","age","married","educat","wealth","pca","svyweight","latitude","longitude","xvar","yvar","surface_var"
271,1,1,1,27.5,1,2,-6.1281,0.72812444,545468,18.498285,-74.334597,-6465.14503969062,2055.7693048989,4.80567421068734e-16
271,1,1,0,22.25,0,1,-13.2614,-0.75296044,545468,18.498285,-74.334597,-6465.14503969062,2055.7693048989,4.80567421068734e-16
271,1,1,0,20.25,0,2,-11.2096,0.32859194,545468,18.498285,-74.334597,-6465.14503969062,2055.7693048989,4.80567421068734e-16
271,3,1,0,34.416668,1,1,-10.0005,-0.49657243,545468,18.498285,-74.334597,-6465.14503969062,2055.7693048989,4.80567421068734e-16
272,1,1,1,23.5,1,2,1.8774,1.3575562,383570,18.438477,-73.065221,-6354.74288132683,2049.12266438129,0.0208300453424283
272,2,1,1,24.083334,1,2,19.0757,2.7097712,383570,18.438477,-73.065221,-6354.74288132683,2049.12266438129,0.0208300453424283
272,1,1,1,25,0,2,18.2118,2.6418471,383570,18.438477,-73.065221,-6354.74288132683,2049.12266438129,0.0208300453424283
273,2,0,1,30.583334,1,2,20.3882,2.8129663,2036206,18.547714,-72.331786,-6290.95342334154,2061.26249634729,33.5815841525756
273,1,0,1,35.75,1,3,26.0964,4.182003,2036206,18.547714,-72.331786,-6290.95342334154,2061.26249634729,33.5815841525756
273,1,0,1,28.583334,1,3,27.4872,4.2913547,2036206,18.547714,-72.331786,-6290.95342334154,2061.26249634729,33.5815841525756
273,2,0,1,21.916666,0,2,23.7186,3.0748188,2036206,18.547714,-72.331786,-6290.95342334154,2061.26249634729,33.5815841525756
274,4,1,0,19.916666,1,0,-10.6271,-1.4660686,328891,18.13934,-73.961526,-6432.69772414114,2015.87868189537,8.09179811373875e-12
274,1,1,1,30.5,1,0,-1.4351,-0.74334836,328891,18.13934,-73.961526,-6432.69772414114,2015.87868189537,8.09179811373875e-12
274,4,1,1,38,1,1,1.8666,0.43647733,328891,18.13934,-73.961526,-6432.69772414114,2015.87868189537,8.09179811373875e-12
274,1,1,0,28.083334,1,2,0.3769,1.2395796,328891,18.13934,-73.961526,-6432.69772414114,2015.87868189537,8.09179811373875e-12
274,1,1,1,25.083334,1,2,0.3769,1.2395796,328891,18.13934,-73.961526,-6432.69772414114,2015.87868189537,8.09179811373875e-12
274,2,1,1,29.666666,1,1,-10.3421,-0.52343071,328891,18.13934,-73.961526,-6432.69772414114,2015.87868189537,8.09179811373875e-12
275,4,1,1,37.583332,1,2,-1.1724,1.117766,675945,18.376233,-73.209444,-6367.28647005523,2042.20530395495,2.01387518316182e-10
275,2,1,0,20.916666,0,2,7.3755,1.7898439,675945,18.376233,-73.209444,-6367.28647005523,2042.20530395495,2.01387518316182e-10
275,2,1,1,22.5,1,1,-1.7013,0.15595147,675945,18.376233,-73.209444,-6367.28647005523,2042.20530395495,2.01387518316182e-10
276,1,0,1,25.75,1,3,17.4935,3.5056007,933512,19.933884,-72.836631,-6334.861593686,2215.31168184593,2.9683116939792
276,1,0,1,25.25,1,2,6.7073,1.7373067,933512,19.933884,-72.836631,-6334.861593686,2215.31168184593,2.9683116939792
276,1,0,1,25.5,0,2,11.9236,2.1474378,933512,19.933884,-72.836631,-6334.861593686,2215.31168184593,2.9683116939792
277,2,1,0,22.416666,0,1,-4.0925,-0.032056425,709141,18.537737,-74.214698,-6454.71699600171,2060.15372273098,1.37353345896712e-16
277,2,1,0,31.083334,0,1,-11.7043,-0.63053358,709141,18.537737,-74.214698,-6454.71699600171,2060.15372273098,1.37353345896712e-16
277,7,1,0,32.833332,0,1,-12.7787,-0.7150082,709141,18.537737,-74.214698,-6454.71699600171,2060.15372273098,1.37353345896712e-16
277,7,1,0,36.833332,1,1,-12.7787,-0.7150082,709141,18.537737,-74.214698,-6454.71699600171,2060.15372273098,1.37353345896712e-16
277,6,1,0,36.833332,1,1,-12.7787,-0.7150082,709141,18.537737,-74.214698,-6454.71699600171,2060.15372273098,1.37353345896712e-16
277,3,1,0,42.666668,1,0,-9.0037,-1.3384289,709141,18.537737,-74.214698,-6454.71699600171,2060.15372273098,1.37353345896712e-16
277,7,1,1,39.416668,1,1,-3.7137,-0.0022733074,709141,18.537737,-74.214698,-6454.71699600171,2060.15372273098,1.37353345896712e-16
278,3,0,1,27.416666,1,1,-2.633,0.082696639,645767,18.540392,-72.345003,-6292.10295297428,2060.44878075958,33.5815841525756
278,2,0,1,23.5,0,1,2.863,0.5148192,645767,18.540392,-72.345003,-6292.10295297428,2060.44878075958,33.5815841525756
278,2,0,1,24.25,1,2,-3.4221,0.94088352,645767,18.540392,-72.345003,-6292.10295297428,2060.44878075958,33.5815841525756
278,5,0,0,27.416666,0,1,-1.657,0.15943456,645767,18.540392,-72.345003,-6292.10295297428,2060.44878075958,33.5815841525756
279,3,1,1,27.5,1,1,1.6172,0.41686827,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
279,1,1,0,18.083334,0,1,-3.0266,0.051749874,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
279,4,1,0,26.666666,1,2,5.0952,1.6105555,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
279,2,1,0,20,1,1,-1.6469,0.16022867,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
279,1,1,1,35.25,1,3,11.3456,3.0222225,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
279,1,1,1,21.25,1,2,12.6245,2.2025461,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
279,3,1,1,39.833332,1,2,21.2418,2.8800807,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
279,2,1,0,24.416666,0,0,2.6724,-0.42039648,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
279,4,1,1,35.5,1,2,3.0702,1.4513401,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
279,4,1,0,34.916668,0,2,3.0489,1.4496653,2013658,18.548792,-72.205766,-6279.99301445008,2061.38229768621,0.0275788168721642
280,1,0,0,21,1,1,7.1609,0.85274124,517709,18.530195,-72.33414,-6291.15815911785,2059.31555789043,63.074988740606
280,1,0,1,17,0,2,3.8412,1.5119599,517709,18.530195,-72.33414,-6291.15815911785,2059.31555789043,63.074988740606
280,2,0,0,27.666666,1,2,5.0476,1.606813,517709,18.530195,-72.33414,-6291.15815911785,2059.31555789043,63.074988740606
281,2,0,1,27.583334,1,2,19.9798,2.7808559,1621157,19.471353,-72.669961,-6320.36570930305,2163.90923927549,10.4951739592379
281,1,0,1,22.083334,1,2,13.6396,2.2823582,1621157,19.471353,-72.669961,-6320.36570930305,2163.90923927549,10.4951739592379
282,2,1,0,21.833334,1,0,-6.0703,-1.1077906,335052,19.912456,-72.69453,-6322.5025628664,2212.93032461928,1.10762743606619e-10
282,3,1,1,28,0,2,-1.6767,1.0781155,335052,19.912456,-72.69453,-6322.5025628664,2212.93032461928,1.10762743606619e-10
282,1,1,1,19.333334,0,1,-1.1091,0.20251316,335052,19.912456,-72.69453,-6322.5025628664,2212.93032461928,1.10762743606619e-10
282,3,1,0,23.25,0,1,0.003,0.28995192,335052,19.912456,-72.69453,-6322.5025628664,2212.93032461928,1.10762743606619e-10
282,2,1,0,21,1,0,-3.9089,-0.93785065,335052,19.912456,-72.69453,-6322.5025628664,2212.93032461928,1.10762743606619e-10
283,1,1,0,18,1,1,-9.3924,-0.44876063,737075,19.012696,-71.880224,-6251.67946555829,2112.93732582097,1.00175186738807e-16
283,8,1,0,33.833332,1,0,-10.2331,-1.4350904,737075,19.012696,-71.880224,-6251.67946555829,2112.93732582097,1.00175186738807e-16
283,7,1,0,31.833334,1,0,-12.7434,-1.6324625,737075,19.012696,-71.880224,-6251.67946555829,2112.93732582097,1.00175186738807e-16
283,6,1,0,33.083332,1,1,-10.7671,-0.55684632,737075,19.012696,-71.880224,-6251.67946555829,2112.93732582097,1.00175186738807e-16
283,1,1,0,18.666666,1,1,-10.6371,-0.54662508,737075,19.012696,-71.880224,-6251.67946555829,2112.93732582097,1.00175186738807e-16
283,4,1,1,24.083334,1,1,-10.6371,-0.54662508,737075,19.012696,-71.880224,-6251.67946555829,2112.93732582097,1.00175186738807e-16
283,9,1,0,37.416668,1,0,-14.2203,-1.7485837,737075,19.012696,-71.880224,-6251.67946555829,2112.93732582097,1.00175186738807e-16
283,3,1,0,27.083334,1,1,-11.0226,-0.57693499,737075,19.012696,-71.880224,-6251.67946555829,2112.93732582097,1.00175186738807e-16
284,2,1,0,24.083334,1,1,-6.3591,-0.21026766,583608,18.56421,-74.343236,-6465.89640433444,2063.09574577845,1.04049803503496e-10
284,5,1,0,21.083334,1,0,-8.7404,-1.317727,583608,18.56421,-74.343236,-6465.89640433444,2063.09574577845,1.04049803503496e-10
284,2,1,0,19.666666,1,0,-7.3682,-1.2098378,583608,18.56421,-74.343236,-6465.89640433444,2063.09574577845,1.04049803503496e-10
284,4,1,0,33.75,1,1,-4.4468,-0.059913237,583608,18.56421,-74.343236,-6465.89640433444,2063.09574577845,1.04049803503496e-10
284,4,1,0,29.416666,1,1,-11.1339,-0.58568591,583608,18.56421,-74.343236,-6465.89640433444,2063.09574577845,1.04049803503496e-10
285,5,1,0,32.833332,0,1,2.3987,0.47831365,328696,18.580837,-72.315018,-6289.49505057299,2064.94355362834,39.7576868586123
285,2,1,1,34.666668,1,1,3.212,0.54225928,328696,18.580837,-72.315018,-6289.49505057299,2064.94355362834,39.7576868586123
285,3,1,0,26,0,1,5.9954,0.76110387,328696,18.580837,-72.315018,-6289.49505057299,2064.94355362834,39.7576868586123
285,2,1,1,25.25,1,1,2.5031,0.48652208,328696,18.580837,-72.315018,-6289.49505057299,2064.94355362834,39.7576868586123
285,7,1,1,48.083332,0,1,3.5724,0.57059568,328696,18.580837,-72.315018,-6289.49505057299,2064.94355362834,39.7576868586123
286,1,1,0,27.25,1,1,-6.0167,-0.1833465,1141911,19.702429,-72.17515,-6277.33023172812,2189.58940086338,0.966425158972279
286,3,1,0,22.25,1,1,4.7519,0.66333377,1141911,19.702429,-72.17515,-6277.33023172812,2189.58940086338,0.966425158972279
286,1,1,1,18.166666,0,2,-1.3468,1.1040537,1141911,19.702429,-72.17515,-6277.33023172812,2189.58940086338,0.966425158972279
286,6,1,1,41.583332,1,1,-2.119,0.12310985,1141911,19.702429,-72.17515,-6277.33023172812,2189.58940086338,0.966425158972279
286,5,1,1,41.583332,1,1,-2.119,0.12310985,1141911,19.702429,-72.17515,-6277.33023172812,2189.58940086338,0.966425158972279
287,1,1,0,15.916667,1,1,-9.4045,-0.44971198,1401207,19.566729,-72.66438,-6319.88030982659,2174.50865717958,6.58095876277192e-17
287,4,1,0,40.666668,0,1,-8.8393,-0.4052732,1401207,19.566729,-72.66438,-6319.88030982659,2174.50865717958,6.58095876277192e-17
287,9,1,0,39.5,1,1,-11.1457,-0.58661371,1401207,19.566729,-72.66438,-6319.88030982659,2174.50865717958,6.58095876277192e-17
287,8,1,0,39.5,1,1,-11.1457,-0.58661371,1401207,19.566729,-72.66438,-6319.88030982659,2174.50865717958,6.58095876277192e-17
287,2,1,0,20,1,1,-2.8075,0.068976596,1401207,19.566729,-72.66438,-6319.88030982659,2174.50865717958,6.58095876277192e-17
287,5,1,0,32.833332,1,1,-11.811,-0.63892287,1401207,19.566729,-72.66438,-6319.88030982659,2174.50865717958,6.58095876277192e-17
288,2,0,0,23.416666,1,1,6.0816,0.76788133,916508,19.761549,-72.421227,-6298.73242613206,2196.15958189938,0.000360925078998552
288,5,0,1,34.083332,0,2,1.2745,1.3101532,916508,19.761549,-72.421227,-6298.73242613206,2196.15958189938,0.000360925078998552
288,2,0,1,34.25,1,2,12.6168,2.2019408,916508,19.761549,-72.421227,-6298.73242613206,2196.15958189938,0.000360925078998552
288,8,0,0,38.833332,1,1,8.0526,0.92285109,916508,19.761549,-72.421227,-6298.73242613206,2196.15958189938,0.000360925078998552
288,1,0,1,17.833334,0,1,0.4986,0.32891843,916508,19.761549,-72.421227,-6298.73242613206,2196.15958189938,0.000360925078998552
289,3,1,0,27.416666,1,1,-10.645,-0.54724622,1732877,19.542463,-72.499222,-6305.51592947668,2171.81190459129,2.81523279705751e-05
289,2,1,0,26.583334,1,0,-10.8568,-1.4841287,1732877,19.542463,-72.499222,-6305.51592947668,2171.81190459129,2.81523279705751e-05
289,1,1,0,17.583334,0,1,-11.5794,-0.62071335,1732877,19.542463,-72.499222,-6305.51592947668,2171.81190459129,2.81523279705751e-05
289,5,1,1,30.333334,1,0,-9.6829,-1.3918309,1732877,19.542463,-72.499222,-6305.51592947668,2171.81190459129,2.81523279705751e-05
289,4,1,1,30.333334,1,0,-9.6829,-1.3918309,1732877,19.542463,-72.499222,-6305.51592947668,2171.81190459129,2.81523279705751e-05
290,4,1,0,42.25,1,0,-8.3914,-1.2902869,420310,19.856073,-72.615197,-6315.60268888937,2206.6643145152,1.18447466273712e-05
290,1,1,0,21.083334,0,1,-7.031,-0.26309574,420310,19.856073,-72.615197,-6315.60268888937,2206.6643145152,1.18447466273712e-05
290,1,1,1,26.5,0,2,-11.2844,0.32271081,420310,19.856073,-72.615197,-6315.60268888937,2206.6643145152,1.18447466273712e-05
290,1,1,0,15.5,0,1,-9.5031,-0.4574644,420310,19.856073,-72.615197,-6315.60268888937,2206.6643145152,1.18447466273712e-05
290,6,1,0,34.75,0,1,-8.9392,-0.41312781,420310,19.856073,-72.615197,-6315.60268888937,2206.6643145152,1.18447466273712e-05
291,2,0,0,20.583334,1,1,5.2426,0.70191503,321514,18.532909,-72.539884,-6309.05244865097,2059.6171727641,1.13316362023513e-12
291,3,0,0,31.75,1,1,1.7429,0.42675141,321514,18.532909,-72.539884,-6309.05244865097,2059.6171727641,1.13316362023513e-12
291,4,0,0,36.25,0,1,-3.5726,0.0088206688,321514,18.532909,-72.539884,-6309.05244865097,2059.6171727641,1.13316362023513e-12
292,2,0,0,22.25,0,2,1.3567,1.3166163,978284,18.58841,-72.325297,-6290.3890518664,2065.78516359088,24.818953830558
292,1,0,1,16.083334,0,2,5.6743,1.6560872,978284,18.58841,-72.325297,-6290.3890518664,2065.78516359088,24.818953830558
293,1,1,1,20.333334,1,1,-6.7303,-0.23945324,1489856,19.528893,-72.398411,-6296.74803723134,2170.30383022291,3.63584049623269e-11
293,7,1,0,30.916666,1,1,-10.7878,-0.55847383,1489856,19.528893,-72.398411,-6296.74803723134,2170.30383022291,3.63584049623269e-11
293,6,1,0,28,1,1,-10.2739,-0.51806849,1489856,19.528893,-72.398411,-6296.74803723134,2170.30383022291,3.63584049623269e-11
293,5,1,0,30.083334,1,1,-7.4746,-0.29797375,1489856,19.528893,-72.398411,-6296.74803723134,2170.30383022291,3.63584049623269e-11
293,1,1,0,19.916666,0,1,-7.4746,-0.29797375,1489856,19.528893,-72.398411,-6296.74803723134,2170.30383022291,3.63584049623269e-11
293,5,1,0,31.75,1,1,-13.259,-0.75277174,1489856,19.528893,-72.398411,-6296.74803723134,2170.30383022291,3.63584049623269e-11
293,4,1,0,36.916668,1,0,-9.0138,-1.339223,1489856,19.528893,-72.398411,-6296.74803723134,2170.30383022291,3.63584049623269e-11
294,1,0,0,22.333334,0,2,11.2739,2.0963552,859707,19.749906,-72.206382,-6280.04659016724,2194.86566075929,20.3346866475139
294,1,0,1,23.25,1,2,11.3749,2.1042964,859707,19.749906,-72.206382,-6280.04659016724,2194.86566075929,20.3346866475139
294,4,0,0,31.416666,1,2,9.24,1.9364401,859707,19.749906,-72.206382,-6280.04659016724,2194.86566075929,20.3346866475139
294,2,0,1,21.916666,1,2,14.3679,2.3396208,859707,19.749906,-72.206382,-6280.04659016724,2194.86566075929,20.3346866475139
294,1,0,1,19.333334,0,2,14.3679,2.3396208,859707,19.749906,-72.206382,-6280.04659016724,2194.86566075929,20.3346866475139
296,3,0,1,24.916666,1,2,14.9344,2.3841617,722551,19.655254,-71.827865,-6247.12561657283,2184.34670312363,16.7526665035712
296,1,0,0,15,0,1,9.8226,1.0620172,722551,19.655254,-71.827865,-6247.12561657283,2184.34670312363,16.7526665035712
296,1,0,1,31.5,1,3,16.7523,3.4473238,722551,19.655254,-71.827865,-6247.12561657283,2184.34670312363,16.7526665035712
296,2,0,0,22.583334,0,1,14.2705,1.4117329,722551,19.655254,-71.827865,-6247.12561657283,2184.34670312363,16.7526665035712
299,4,1,1,31.166666,1,2,11.7193,2.1313748,1612961,18.283638,-73.398842,-6383.75908966501,2031.91494683335,11.495903703146
299,1,1,1,15.416667,0,1,2.4865,0.48521692,1612961,18.283638,-73.398842,-6383.75908966501,2031.91494683335,11.495903703146
299,2,1,0,20,0,2,-8.3557,0.55297959,1612961,18.283638,-73.398842,-6383.75908966501,2031.91494683335,11.495903703146
299,3,1,1,39.5,1,1,3.3623,0.55407661,1612961,18.283638,-73.398842,-6383.75908966501,2031.91494683335,11.495903703146
299,1,1,1,24.416666,0,2,1.3389,1.3152168,1612961,18.283638,-73.398842,-6383.75908966501,2031.91494683335,11.495903703146
299,3,1,1,26.75,1,1,5.201,0.69864422,1612961,18.283638,-73.398842,-6383.75908966501,2031.91494683335,11.495903703146
299,4,1,0,26.666666,1,1,-6.1989,-0.19767195,1612961,18.283638,-73.398842,-6383.75908966501,2031.91494683335,11.495903703146
300,1,1,0,23,1,2,-9.954,0.42731339,661686,18.211063,-73.911112,-6428.31303874316,2023.84947172022,2.01387731265125e-10
300,1,1,0,18.083334,0,1,-4.0463,-0.028423956,661686,18.211063,-73.911112,-6428.31303874316,2023.84947172022,2.01387731265125e-10
300,6,1,0,33.083332,1,1,-4.1746,-0.038511533,661686,18.211063,-73.911112,-6428.31303874316,2023.84947172022,2.01387731265125e-10
301,4,1,0,29.5,1,1,-9.5203,-0.45881677,489535,18.281301,-73.037822,-6352.35989256936,2031.6552290884,1.30668340573977e-10
301,2,1,1,19.916666,0,2,-8.6237,0.53190809,489535,18.281301,-73.037822,-6352.35989256936,2031.6552290884,1.30668340573977e-10
301,1,1,1,28.916666,1,2,-9.1878,0.4875558,489535,18.281301,-73.037822,-6352.35989256936,2031.6552290884,1.30668340573977e-10
301,1,1,1,14.166667,0,1,-8.4312,-0.37318635,489535,18.281301,-73.037822,-6352.35989256936,2031.6552290884,1.30668340573977e-10
302,1,1,0,26.916666,0,2,-9.3485,0.47492078,337061,18.557277,-73.855894,-6423.51053233014,2062.32526091507,3.13307696502724
302,2,1,1,23.166666,1,2,-11.8804,0.27585036,337061,18.557277,-73.855894,-6423.51053233014,2062.32526091507,3.13307696502724
302,6,1,0,26.583334,1,0,-6.0823,-1.108734,337061,18.557277,-73.855894,-6423.51053233014,2062.32526091507,3.13307696502724
303,1,1,1,31.916666,1,2,5.2618,1.6236544,768109,18.277398,-73.608144,-6401.96283114891,2031.22147711642,0
303,2,1,0,24.416666,1,1,-1.2592,0.19071156,768109,18.277398,-73.608144,-6401.96283114891,2031.22147711642,0
303,1,1,1,22.5,0,2,-9.1507,0.49047279,768109,18.277398,-73.608144,-6401.96283114891,2031.22147711642,0
303,2,1,1,28.25,1,3,7.0647,2.685637,768109,18.277398,-73.608144,-6401.96283114891,2031.22147711642,0
303,7,1,1,39.916668,1,2,-5.4551,0.78103906,768109,18.277398,-73.608144,-6401.96283114891,2031.22147711642,0
303,1,1,1,20.5,1,2,-10.3498,0.39619365,768109,18.277398,-73.608144,-6401.96283114891,2031.22147711642,0
303,4,1,1,39.333332,1,1,-6.9789,-0.25899938,768109,18.277398,-73.608144,-6401.96283114891,2031.22147711642,0
304,3,1,0,25.75,1,2,5.1264,1.6130086,1741013,18.619806,-72.234524,-6282.49420028487,2069.27429423714,0.0516874662906641
304,3,1,0,33.333332,1,2,15.0436,2.3927476,1741013,18.619806,-72.234524,-6282.49420028487,2069.27429423714,0.0516874662906641
304,1,1,1,22.583334,0,2,4.2522,1.5442747,1741013,18.619806,-72.234524,-6282.49420028487,2069.27429423714,0.0516874662906641
304,1,1,1,21.416666,0,2,13.5662,2.2765872,1741013,18.619806,-72.234524,-6282.49420028487,2069.27429423714,0.0516874662906641
305,4,0,0,27.666666,0,1,-5.2602,-0.12386674,423569,18.561891,-72.337426,-6291.44395425844,2062.83802842692,19.480127588182
305,2,0,1,23.25,0,0,-2.6766,-0.84096116,423569,18.561891,-72.337426,-6291.44395425844,2062.83802842692,19.480127588182
305,6,0,0,38.166668,1,2,-0.9542,1.1349219,423569,18.561891,-72.337426,-6291.44395425844,2062.83802842692,19.480127588182
306,3,1,0,27.25,1,1,-10.9993,-0.57510298,429253,18.233566,-72.841758,-6335.30750716311,2026.35029688689,1.18446415363837e-05
306,5,1,0,33.666668,0,0,-8.0764,-1.26552,429253,18.233566,-72.841758,-6335.30750716311,2026.35029688689,1.18446415363837e-05
307,5,1,0,36.166668,1,0,-12.4118,-1.6063905,1079976,19.222197,-72.155595,-6275.62946362883,2136.21979363599,3.70770485231905e-16
307,2,1,0,19,0,1,-14.1707,-0.82445407,1079976,19.222197,-72.155595,-6275.62946362883,2136.21979363599,3.70770485231905e-16
307,4,1,0,26.25,0,0,-9.6528,-1.3894644,1079976,19.222197,-72.155595,-6275.62946362883,2136.21979363599,3.70770485231905e-16
307,2,1,1,24.5,1,2,-10.7235,0.36681151,1079976,19.222197,-72.155595,-6275.62946362883,2136.21979363599,3.70770485231905e-16
308,2,1,0,18.333334,1,0,-8.8174,-1.3237811,559019,19.13308,-72.209014,-6280.27550459513,2126.31595697521,7.88349634210434e-16
308,5,1,0,30.333334,1,0,-11.8044,-1.5586337,559019,19.13308,-72.209014,-6280.27550459513,2126.31595697521,7.88349634210434e-16
308,1,1,0,31.416666,1,0,-11.6351,-1.5453225,559019,19.13308,-72.209014,-6280.27550459513,2126.31595697521,7.88349634210434e-16
308,3,1,0,25.333334,1,1,-11.0638,-0.58017433,559019,19.13308,-72.209014,-6280.27550459513,2126.31595697521,7.88349634210434e-16
309,2,1,1,25.666666,0,1,4.2084,0.62060118,456888,18.524778,-72.568146,-6311.51049559662,2058.71355060572,9.07845719070252e-08
309,5,1,0,33.416668,1,1,-0.8224,0.22505492,456888,18.524778,-72.568146,-6311.51049559662,2058.71355060572,9.07845719070252e-08
310,4,0,0,26,1,1,8.1396,0.92969143,1002447,19.653089,-72.13145,-6273.52948685781,2184.10610024909,4.49678911546201e-11
310,1,0,1,30.416666,1,2,8.2305,1.8570682,1002447,19.653089,-72.13145,-6273.52948685781,2184.10610024909,4.49678911546201e-11
310,2,0,1,28.916666,1,2,11.9447,2.149097,1002447,19.653089,-72.13145,-6273.52948685781,2184.10610024909,4.49678911546201e-11
310,5,0,0,41.75,1,1,5.1325,0.69325846,1002447,19.653089,-72.13145,-6273.52948685781,2184.10610024909,4.49678911546201e-11
310,3,0,0,27.083334,1,2,4.1294,1.5346196,1002447,19.653089,-72.13145,-6273.52948685781,2184.10610024909,4.49678911546201e-11
